title,Length,Uppercase(num),Exclamation/Question(num),SpellMiss(num),FirstPronouns(num),SecondPronouns(num),ThirdPronouns(num),BadWord(num),Emot(num),EmotMean(score),SentiPos(num),SentiNeg(num),Senti(score),FRE,SMOG,CLI,ARI,FOG,FKGL
D7752,17,1,4,5,1,1,0,0,0,0,2,0,0.291666667,109.9564706,3,1.135941529,2.031176471,6.8,2.145882353
D7753,14,0,3,3,2,1,0,0,0,0,2,0,0.760416667,101.9821429,10.74596669,2.665297357,2.055,11.31428571,2.512857143
D7754,25,0,7,4,2,1,2,0,0,0,1,1,-0.5,90.092,8.477225575,3.24239224,7.2724,11.6,6.904
D7755,5,2,0,2,0,0,0,0,0,0,0,0,0,201.76,3,21.7926374,15.924,2,-13.64
D7756,25,0,14,7,2,0,0,0,0,0,3,1,0.441666667,76.556,10.74596669,4.41836244,8.2144,13.2,8.792
D7757,23,0,1,3,1,0,2,0,0,0,4,1,0.4875,91.53347826,8.477225575,3.62009387,6.657391304,10.93913043,6.206086957
D7758,31,1,0,2,2,1,3,0,0,0,2,3,-0.3125,90.77,3,2.591374129,9.567419355,12.4,8.3
D7759,5,0,0,0,0,0,0,0,0,0,0,0,0,201.76,3,-14.6624388,-13.278,2,-13.64
D7760,17,0,0,3,1,1,0,0,0,0,1,2,-0.225,100.0035294,8.477225575,3.557056647,3.970588235,9.152941176,3.534117647
D7761,31,0,2,2,5,0,1,0,0,0,6,0,0.932291667,98.95709677,3,-1.202078129,6.528709677,12.4,7.158064516
D7762,3,0,0,0,0,0,0,0,0,0,0,0,0,203.79,3,-17.82342933,-13.65,1.2,-14.42
D7763,6,0,0,1,0,0,0,0,0,0,0,0,0,200.745,3,-13.87219117,-12.935,2.4,-13.25
D7764,4,0,0,0,0,0,0,0,0,0,0,0,0,202.775,3,-15.84781025,-13.5425,1.6,-14.03
D7765,3,0,0,0,0,0,0,0,0,0,0,0,0,203.79,3,-17.82342933,-13.65,1.2,-14.42
D7766,4,0,0,0,0,0,0,0,0,0,0,0,0,202.775,3,-15.84781025,-13.5425,1.6,-14.03
D7767,12,0,0,2,1,0,0,0,0,0,2,1,1.051881579,138.255,3,-2.586808,-2.87,4.8,-3.043333333
D7768,33,0,0,1,2,1,0,0,1,-1.25,7,0,1.922178571,83.61272727,3,2.902115091,10.77,13.2,9.795151515
D7769,3,0,0,0,0,0,0,0,0,0,0,0,0,203.79,3,-17.82342933,-13.65,1.2,-14.42
D7770,16,0,1,1,1,2,0,0,0,0,0,1,-0.125,111.2825,3,-2.215400125,-1.06625,6.4,1.7125
D7771,4,0,0,0,0,0,0,0,0,0,0,0,0,181.625,3,-14.3778475,-12.365,1.6,-11.08
D7772,19,0,0,2,1,2,2,0,0,0,3,1,0.581095238,89.59210526,3,-0.646873789,1.456315789,7.6,5.483157895
D7773,5,0,0,0,0,0,0,0,0,0,0,0,0,201.76,3,-14.6624388,-13.278,2,-13.64
D7774,8,0,1,2,0,0,0,0,0,0,0,0,0,145.84,3,-3.32962375,-4.4775,3.2,-5.095
D7775,8,0,0,1,0,0,0,0,0,0,0,0,0,177.565,3,-9.20947475,-9.1875,3.2,-9.52
D7776,3,0,0,0,0,0,0,0,1,-1.25,0,0,0,203.79,3,-17.82342933,-13.65,1.2,-14.42
D7777,3,0,0,0,0,0,0,0,0,0,0,0,0,203.79,3,-17.82342933,-13.65,1.2,-14.42
D7778,7,0,1,0,0,1,0,0,0,0,0,0,0,139.3014286,3,-5.747920143,-6.491428571,2.8,-4.431428571
D7779,12,0,0,0,0,0,0,0,0,0,0,0,0,194.655,3,-9.446634167,-8.365,4.8,-10.91
D7780,15,0,2,4,1,0,0,0,0,0,3,0,1.052631579,123.93,3,-2.093686667,-1.37,6,-0.3
D7781,14,0,0,0,1,0,0,0,0,0,2,0,0.375,126.1535714,3,5.1852335,4.073571429,5.6,-0.858571429
D7782,13,0,0,1,0,0,1,0,0,0,3,0,0.375,148.0861538,3,-2.698676769,-2.611538462,5.2,-4.166153846
D7783,10,0,0,1,0,1,0,0,0,0,1,0,0.125,145.925,3,-3.4719194,-4.184,4,-4.61
D7784,12,0,1,0,0,0,0,0,0,0,1,2,-0.083333333,110.055,3,0.3531175,-0.515,4.8,0.89
D7785,17,1,4,1,1,1,0,0,0,0,2,1,0.677631579,119.9094118,3,0.098320765,1.2,6.8,0.757647059
D7786,10,1,2,1,1,0,0,0,0,0,0,1,-0.03125,137.465,3,-6.4118449,-6.539,4,-3.43
D7787,19,0,0,3,3,0,0,0,0,0,3,2,0.21875,107.4026316,8.477225575,3.376182158,4.678947368,9.705263158,2.998947368
D7788,24,6,0,13,0,3,0,0,0,0,2,3,-0.170083333,104.925,12.48683298,6.240802875,9.21375,14.6,4.586666667
D7789,9,0,0,2,0,0,0,0,0,0,0,0,0,131.9,8.477225575,-2.102043333,-3.323333333,8.044444444,-2.902222222
D7790,18,0,1,4,0,2,0,0,0,0,4,0,1.65693515,71.065,10.74596669,4.441570278,5.101666667,11.64444444,7.818888889
D7791,44,0,5,4,3,4,4,0,0,0,7,4,0.496416667,54.50227273,13.95445115,4.373502273,17.26909091,21.23636364,16.58818182
D7792,22,0,2,2,3,0,1,0,0,0,2,1,0.019230769,72.98681818,13.95445115,3.968330045,6.483181818,16.07272727,8.544545455
D7793,7,0,1,2,0,0,0,0,0,0,0,1,-0.25,151.3871429,3,-1.548026571,-3.127142857,2.8,-6.117142857
D7794,13,0,2,1,0,1,1,0,0,0,0,2,-0.265625,115.5476923,3,0.919693077,0.286923077,5.2,0.372307692
D7795,20,1,0,4,1,2,0,0,0,0,2,2,0.34375,101.935,3,1.24136265,3.4065,8,4.01
D7796,8,1,0,2,0,0,0,0,0,0,1,0,0,135.265,3,3.285208625,0.82125,3.2,-3.62
D7797,17,0,3,3,0,0,0,2,0,0,0,1,-0.125,114.9329412,3,-2.668667941,-1.016470588,6.8,1.451764706
D7798,19,0,1,2,0,0,1,1,0,0,2,0,0.5,102.95,3,2.447784632,3.935263158,7.6,3.62
D7799,14,0,1,2,0,2,0,0,1,-0.375,1,0,0.089285714,101.9821429,3,0.565350571,0.372857143,5.6,2.512857143
D7800,20,0,1,0,2,2,0,0,0,0,5,0,1.104166667,85.015,10.74596669,3.00531795,4.8195,12,6.37
D7801,9,1,1,1,0,0,0,0,0,0,0,1,-0.125,141.3,3,-1.448726556,-2.8,3.6,-4.213333333
D7802,16,0,0,2,1,1,0,0,0,0,0,0,0,111.2825,3,-0.745437375,0.11125,6.4,1.7125
D7803,20,0,1,5,1,1,0,1,0,0,0,1,-0.115384615,93.475,8.477225575,3.59330305,5.2905,10,5.19
D7804,14,0,1,0,0,1,0,0,0,0,3,1,0.125,114.0678571,3,0.145361214,0.036428571,5.6,0.827142857
D7805,37,0,2,3,4,1,0,0,0,0,2,2,0,61.81513514,13.95445115,3.422816162,13.10945946,19.12432432,13.82918919
D7806,18,0,1,3,2,3,0,0,0,0,1,0,0.25,80.465,8.477225575,5.094887056,5.625,9.422222222,6.507777778
D7807,19,0,0,3,1,2,0,0,0,0,4,1,1.1125,80.68684211,10.74596669,6.470840579,7.157894737,11.81052632,6.725263158
D7808,15,0,1,0,0,1,0,0,0,0,0,0,0,95.73,10.74596669,1.042233867,1.142,11.33333333,3.633333333
D7809,7,1,0,1,0,0,0,1,0,0,0,2,-0.25,163.4728571,3,-9.107835,-9.182857143,2.8,-7.802857143
D7810,13,0,0,0,1,1,0,1,0,0,0,1,-0.125,141.5784615,3,-4.055565462,-3.698461538,5.2,-3.258461538
D7811,25,1,0,2,2,1,0,0,0,0,4,3,0.1075,96.86,3,2.30161608,6.5188,10,5.96
D7812,8,0,1,1,0,0,0,0,0,0,0,0,0,156.415,3,-3.32962375,-4.4775,3.2,-6.57
D7813,13,0,1,1,1,0,1,0,0,0,2,0,0.479166667,141.5784615,3,-3.150973,-2.973846154,5.2,-3.258461538
D7814,9,0,3,1,0,1,0,0,0,0,3,0,1.45,113.1,3,5.084441222,2.433333333,3.6,-0.28
D7815,21,0,1,4,0,0,0,1,0,0,3,3,-0.284821429,100.92,8.477225575,2.389781238,4.77,10.3047619,4.4
D7816,22,0,0,1,2,1,0,0,0,0,6,0,1.958881579,92.21409091,8.477225575,5.571925773,7.767727273,10.61818182,5.862727273
D7817,44,0,0,5,2,4,1,0,0,0,4,2,0.979166667,77.575,8.477225575,2.636273568,15.8775,18.50909091,13.37
D7818,10,0,1,2,0,1,0,0,1,0.4375,1,0,0.25,137.465,3,-2.2959492,-3.242,4,-3.43
D7819,46,0,1,6,2,3,2,0,0,0,8,1,2.56156015,55.31456522,8.477225575,5.158055543,18.87413043,19.26956522,16.97173913
D7820,23,0,0,3,2,2,1,0,0,0,3,2,0.496583333,95.21173913,8.477225575,0.807991217,4.404782609,10.93913043,5.693043478
D7821,12,0,0,0,0,1,1,0,0,0,1,0,0.321428571,110.055,3,-1.11684525,-1.6925,4.8,0.89
D7822,8,0,0,1,0,0,0,0,0,0,1,0,0,124.69,3,-3.32962375,-4.4775,3.2,-2.145
D7823,14,0,0,1,1,1,0,0,0,0,2,1,0.59375,101.9821429,8.477225575,6.445201571,5.082857143,8.457142857,2.512857143
D7824,32,0,0,4,5,0,0,0,0,0,1,1,0.0625,84.4675,13.95445115,2.935345281,10.3190625,17.8,9.4275
D7825,26,0,1,4,2,2,0,0,0,0,4,2,0.696428571,66.56038462,15.24744871,4.771442769,8.960769231,18.09230769,10.43461538
D7826,6,0,0,2,0,0,0,0,1,0.25,0,0,0,200.745,3,-9.9522905,-9.795,2.4,-13.25
D7827,7,0,2,0,1,0,0,0,1,0.4375,0,1,-0.125,139.3014286,3,-4.067962714,-5.145714286,2.8,-4.431428571
D7828,19,0,1,2,3,1,1,0,0,0,3,2,-0.291666667,76.23421053,10.74596669,4.614045526,5.670526316,11.81052632,7.346315789
D7829,12,0,0,2,0,0,0,0,0,0,0,0,0,11.355,15.24744871,14.56275742,10.8675,21.46666667,14.65666667
D7830,29,1,0,3,3,0,2,0,0,0,3,1,0.658881579,104.4689655,3,-1.209036862,5.575862069,11.6,5.892413793
D7831,7,0,0,2,0,0,0,0,0,0,0,1,-0.375,139.3014286,3,-2.388005286,-3.8,2.8,-4.431428571
D7832,13,0,0,0,1,0,0,0,0,0,0,1,-0.041666667,135.0707692,3,-4.055565462,-3.698461538,5.2,-2.350769231
D7833,21,0,0,4,2,0,0,0,0,0,3,1,0.7125,108.9771429,3,1.829795429,4.321428571,8.4,3.276190476
D7834,8,0,0,3,0,0,0,0,0,0,0,0,0,103.54,8.477225575,1.0802645,-0.945,8.2,0.805
D7835,19,0,3,3,0,0,0,2,0,0,4,2,0.609375,116.3078947,3,0.281523737,2.2,7.6,1.756842105
D7836,11,0,0,0,1,0,0,0,0,0,0,0,0,141.8336364,3,-6.730854727,-6.51,4.4,-3.790909091
D7837,17,0,0,0,1,2,0,0,0,0,1,3,-0.625,90.05058824,3,3.211183059,3.693529412,6.8,4.922352941
D7838,13,0,1,2,2,2,0,0,0,0,2,0,0.821428571,122.0553846,8.477225575,-0.437195615,-0.8,8.276923077,-0.535384615
D7839,29,0,1,0,2,3,0,0,0,0,2,1,0,92.8,8.477225575,2.846032793,8.824137931,12.97931034,7.52
D7840,7,0,1,2,0,0,0,0,0,0,0,3,-1.625,151.3871429,3,-4.907941429,-5.818571429,2.8,-6.117142857
D7841,9,0,2,0,0,1,0,0,0,0,0,2,-0.5,122.5,3,0.511223778,-1.23,3.6,-1.591111111
D7842,16,1,1,3,2,1,0,0,0,0,2,1,-0.075,111.2825,3,1.826997438,2.171875,6.4,1.7125
D7843,13,0,1,2,0,0,1,0,0,0,1,3,-0.625,69.99384615,8.477225575,11.32250638,8.62,8.276923077,6.726153846
D7844,24,0,0,2,1,1,1,0,0,0,4,3,0.791666667,76.725,8.477225575,5.995809083,9.0175,11.26666667,8.52
D7845,8,0,2,0,0,0,0,0,0,0,0,1,-0.125,124.69,3,-1.124679625,-2.71125,3.2,-2.145
D7846,12,0,1,4,1,0,1,0,0,0,0,0,0,103.005,3,-1.606832833,-2.085,4.8,1.873333333
D7847,11,0,2,3,2,0,0,1,0,0,0,0,0,111.07,8.477225575,-0.851003727,-1.8,8.036363636,0.5
D7848,22,0,2,2,4,4,0,0,0,0,5,1,1.304166667,115.2868182,3,-0.842457136,2.629545455,8.8,2.644545455
D7849,4,1,0,1,0,0,0,0,2,-0.875,0,1,-0.125,202.775,3,-15.84781025,-13.5425,1.6,-14.03
D7850,34,0,2,2,1,2,0,0,0,0,2,2,-0.110714286,72.79558824,12.48683298,4.254333971,12.33205882,17.12941176,11.55235294
D7851,10,0,1,1,0,0,0,2,0,0,0,4,-0.875,120.545,3,-0.5319939,-1.829,4,-1.07
D7852,33,0,1,6,1,0,0,0,0,0,2,5,-0.819791667,78.48545455,3,4.683888121,12.19727273,13.2,10.51030303
D7853,14,0,1,3,1,2,0,0,0,0,1,0,0.125,108.025,8.477225575,-2.374574929,-1.982142857,8.457142857,1.67
D7854,18,8,0,11,3,1,0,1,0,0,4,2,-0.083333333,150.965,3,1.501644778,2.746666667,7.2,-3.325555556
D7855,13,0,2,2,2,0,0,0,0,0,1,3,-0.375,128.5630769,3,-2.698676769,-2.611538462,5.2,-1.443076923
D7856,16,0,1,1,1,2,0,0,0,0,3,0,1.479166667,121.8575,3,-2.215400125,-1.06625,6.4,0.2375
D7857,22,0,0,1,0,1,0,0,0,0,1,4,-0.6375,92.21409091,3,4.235596,6.697272727,8.8,5.862727273
D7858,14,0,0,1,1,1,2,0,0,0,0,1,-0.5,120.1107143,3,-4.474521714,-3.664285714,5.6,-0.015714286
D7859,12,0,1,0,0,1,0,0,0,0,1,0,0.125,117.105,3,-2.586808,-2.87,4.8,-0.093333333
D7860,12,0,1,0,1,1,0,0,0,0,1,0,0.25,110.055,3,-3.076795583,-3.2625,4.8,0.89
D7861,18,0,1,1,1,3,0,0,0,0,2,0,0.525,89.865,3,1.174986389,2.485,7.2,5.196666667
D7862,44,0,5,4,3,1,1,0,0,0,9,0,2.082875,69.88409091,10.74596669,3.571704409,16.62681818,19.41818182,14.44272727
D7863,22,11,0,12,2,1,0,0,0,0,5,1,1.125,161.4322727,3,-0.040659273,3.271818182,8.8,-3.791818182
D7864,10,0,0,0,0,1,0,0,0,0,0,2,-0.25,95.165,8.477225575,1.8199465,0.055,8,2.47
D7865,36,0,1,5,3,1,2,0,0,0,4,5,-0.046875,73.945,10.74596669,3.956805611,13.055,16.62222222,11.88888889
D7866,18,1,0,3,2,2,0,0,0,0,3,0,0.770833333,127.465,3,-1.438280722,0.391666667,7.2,-0.047777778
D7867,17,1,1,3,1,2,0,0,0,0,0,3,-1.333333333,124.8858824,3,-0.593426412,0.645882353,6.8,0.063529412
D7868,27,0,1,5,1,1,2,1,0,0,7,1,1.279761905,82.29666667,3,3.356190926,8.293333333,10.8,8.488148148
D7869,29,0,0,3,2,2,1,0,0,0,5,1,0.875,95.71724138,8.477225575,1.832265379,8.012068966,12.97931034,7.113103448
D7870,18,0,1,3,2,0,0,1,0,0,4,1,0.6875,118.065,3,3.134936722,4.055,7.2,1.263333333
D7871,17,0,0,1,0,1,0,0,0,0,3,0,1,95.02705882,8.477225575,3.211183059,3.693529412,9.152941176,4.228235294
D7872,36,0,2,7,5,2,1,0,0,0,6,2,1,80.995,3,1.670196889,11.22333333,14.4,10.90555556
D7873,29,0,2,4,3,1,3,0,0,0,4,1,0.336309524,89.88275862,10.74596669,2.64327931,8.661724138,14.35862069,7.926896552
D7874,12,0,0,2,0,0,0,0,0,0,1,0,0.046875,124.155,3,1.333092667,0.27,4.8,-1.076666667
D7875,22,0,0,2,0,1,0,0,0,0,5,0,1.307291667,96.05954545,3,5.037393864,7.339545455,8.8,5.326363636
D7876,23,0,0,4,1,1,3,0,0,0,3,1,0.625,95.21173913,8.477225575,1.574928304,5.019130435,10.93913043,5.693043478
D7877,15,0,0,0,1,0,0,0,0,0,1,2,-0.041666667,107.01,8.477225575,1.042233867,1.142,8.666666667,2.06
D7878,12,0,1,4,0,1,0,0,0,0,2,0,0.4375,117.105,8.477225575,4.273018167,2.625,8.133333333,-0.093333333
D7879,14,0,0,0,0,1,0,0,0,0,0,0,0,126.1535714,8.477225575,4.765244143,3.737142857,8.457142857,-0.858571429
D7880,7,0,1,2,0,0,0,0,0,0,2,0,0.25,90.95857143,8.477225575,5.171803143,2.255714286,8.514285714,2.311428571
D7881,11,0,1,6,0,1,0,0,0,0,3,0,0.4375,118.7609091,8.477225575,3.425251545,1.625454545,8.036363636,-0.572727273
D7882,5,0,0,1,0,0,0,0,0,0,0,0,0,167.92,3,0.6251738,-1.032,2,-8.92
D7883,11,0,0,1,1,0,0,0,1,-1.25,2,1,0.111666667,126.4518182,3,-1.385535636,-2.228181818,4.4,-1.645454545
D7884,10,0,1,4,1,0,0,0,0,0,4,0,1.0305,120.545,3,-0.5319939,-1.829,4,-1.07
D7885,10,0,0,2,0,0,0,0,0,0,2,0,0.291666667,137.465,3,-2.2959492,-3.242,4,-3.43
D7886,13,0,1,3,1,1,0,0,0,0,0,1,-0.25,109.04,3,1.824285538,1.011538462,5.2,1.28
D7887,6,0,2,0,0,0,0,0,0,0,0,1,-0.75,116.145,8.477225575,0.827436333,-1.16,9.066666667,-1.45
D7888,23,1,2,3,2,2,0,0,1,-0.75,3,2,0.375,98.89,8.477225575,1.319282609,4.814347826,10.93913043,5.18
D7889,11,0,1,3,0,1,0,0,0,0,1,1,0.1875,95.68818182,10.74596669,1.821655818,0.340909091,11.67272727,2.645454545
D7890,5,0,0,1,0,0,0,0,0,0,0,0,0,167.92,3,-8.7825878,-8.568,2,-8.92
D7891,17,0,0,2,1,1,0,1,0,0,5,1,0.331730769,104.98,3,-0.593426412,0.645882353,6.8,2.84
D7892,15,0,1,1,1,1,0,4,0,0,0,2,-0.5,112.65,3,0.258253733,0.514,6,1.273333333
D7893,11,0,0,1,0,2,0,4,0,0,1,2,-0.03125,111.07,3,1.821655818,0.340909091,4.4,0.5
D7894,16,5,2,7,0,0,0,1,0,0,2,0,0.375,148.295,3,-1.112928062,-0.183125,6.4,-3.45
D7895,17,0,2,1,1,1,1,0,0,0,3,0,0.34375,114.9329412,3,-1.976920765,-0.462352941,6.8,1.451764706
D7896,21,10,1,9,3,3,0,0,0,0,1,0,0.019230769,161.3485714,3,3.229759952,5.442857143,8.4,-4.028571429
D7897,7,1,0,2,0,0,0,0,0,0,1,0,0.125,139.3014286,8.477225575,-4.067962714,-5.145714286,8.514285714,-4.431428571
D7898,10,0,1,2,1,0,0,0,0,0,2,0,0.25,129.005,3,0.0559912,-1.358,4,-2.25
D7899,38,11,3,15,3,3,0,1,0,0,6,1,0.588541667,105.9281579,3,4.154794789,14.17894737,15.2,7.924736842
D7900,25,1,1,3,2,0,2,0,0,0,4,2,1.302631579,120.548,3,-0.99110048,3.8812,10,2.656
D7901,5,0,0,0,0,0,0,0,0,0,1,0,0.677631579,167.92,3,-8.7825878,-8.568,2,-8.92
D7902,23,1,2,4,2,0,0,0,0,0,4,0,1.219298246,102.5682609,3,3.62009387,6.657391304,9.2,4.666956522
D7903,9,0,0,1,2,0,0,0,0,0,0,1,-0.015625,122.5,3,9.657658667,6.096666667,3.6,-1.591111111
D7904,10,0,0,2,0,0,0,0,0,0,0,0,0,120.545,3,-1.7079641,-2.771,4,-1.07
D7905,12,2,1,2,0,1,0,0,0,0,1,0,0.125,131.205,3,0.3531175,-0.515,4.8,-2.06
D7906,16,0,0,0,1,0,0,0,0,0,2,2,-0.015625,90.1325,10.74596669,1.45950675,1.8775,11.4,4.6625
D7907,4,1,0,1,0,0,0,0,0,0,0,0,0,202.775,3,-12.90788475,-11.1875,1.6,-14.03
D7908,14,0,0,2,1,1,0,0,0,0,1,0,0.25,89.89642857,8.477225575,5.1852335,4.073571429,8.457142857,4.198571429
D7909,15,0,0,1,2,0,0,0,0,0,2,0,0.9375,118.29,8.477225575,-0.5257264,-0.114,8.666666667,0.486666667
D7910,19,0,0,5,1,2,0,0,0,0,2,2,0.375,85.13947368,8.477225575,6.780306421,7.405789474,9.705263158,6.104210526
D7911,19,0,2,4,3,2,0,0,0,0,2,0,0.621583333,98.49736842,3,0.590989579,2.447894737,7.6,4.241052632
D7912,28,0,1,3,2,3,2,0,0,0,4,1,0.543458333,84.75071429,3,2.882007214,8.382142857,11.2,8.394285714
D7913,16,0,1,2,1,1,0,0,0,0,2,1,0.0625,95.42,8.477225575,1.826997438,2.171875,8.9,3.925
D7914,26,0,3,3,2,2,0,0,0,0,3,3,-0.125,53.545,13.95445115,7.032923923,10.77230769,16.55384615,12.25
D7915,17,0,3,3,1,0,1,1,0,0,4,0,0.666666667,95.02705882,3,1.135941529,2.031176471,6.8,4.228235294
D7916,12,0,0,3,1,0,0,0,0,0,0,1,-0.25,95.955,8.477225575,1.333092667,0.27,8.133333333,2.856666667
D7917,25,0,0,2,3,1,1,1,0,0,6,1,1.0625,90.092,10.74596669,3.71278032,7.6492,13.2,6.904
D7918,28,0,3,3,4,1,0,0,0,0,5,1,1.072916667,66.62214286,12.48683298,7.501890143,12.08285714,15.48571429,10.92285714
D7919,11,1,1,2,0,1,0,0,0,0,1,0,0.5,126.4518182,3,4.494315364,2.481818182,4.4,-1.645454545
D7920,27,0,2,1,2,2,0,0,0,0,2,2,0.25,79.16333333,13.95445115,2.04955737,7.246666667,16.72592593,8.925185185
D7921,12,0,0,1,1,0,0,0,0,0,1,0,0.25,110.055,3,1.333092667,0.27,4.8,0.89
D7922,5,0,0,2,0,0,0,0,0,0,0,0,0,134.08,3,-0.5507964,-1.974,2,-4.2
D7923,12,0,0,2,0,0,1,1,0,0,0,3,-0.5,124.155,3,1.82308025,0.6625,4.8,-1.076666667
D7924,27,0,3,3,1,1,0,0,0,0,6,2,0.25,82.29666667,8.477225575,2.485101889,7.595555556,12.28148148,8.488148148
D7925,13,9,1,9,0,1,0,0,0,0,2,0,0.375,187.1323077,3,-0.437195615,-0.8,5.2,-9.612307692
D7926,7,0,0,3,0,0,0,0,0,0,1,1,0.0625,127.2157143,3,0.971909571,-1.108571429,2.8,-2.745714286
D7927,15,1,1,3,0,0,0,1,0,0,3,1,0.3375,107.01,3,3.0021842,2.712,6,2.06
D7928,11,0,0,2,1,1,0,0,0,0,2,0,0.4375,111.07,8.477225575,0.218060091,-0.943636364,8.036363636,0.5
D7929,28,0,1,6,0,1,0,0,0,0,6,2,1.109375,84.75071429,10.74596669,8.131874179,12.5875,14.05714286,8.394285714
D7930,14,0,1,1,0,0,2,0,0,0,2,2,0.593,83.85357143,10.74596669,4.765244143,3.737142857,11.31428571,5.041428571
D7931,12,0,1,2,0,1,1,1,0,0,0,1,-0.25,124.155,3,-2.586808,-2.87,4.8,-1.076666667
D7932,9,0,0,0,0,1,0,0,0,0,1,0,0.125,131.9,3,-3.408676889,-4.37,3.6,-2.902222222
D7933,14,0,2,2,1,1,0,0,1,0.4375,2,0,1.333333333,126.1535714,10.74596669,0.565350571,0.372857143,11.31428571,-0.858571429
D7934,13,0,1,2,1,0,0,1,1,0.4375,1,1,0.375,109.04,10.74596669,0.015100615,-0.437692308,11.35384615,1.28
D7935,14,0,2,2,1,2,0,0,0,0,2,0,1.333333333,114.0678571,8.477225575,-0.274628143,-0.3,8.457142857,0.827142857
D7936,30,2,2,5,1,4,0,0,0,0,1,0,0.321428571,103.065,3,3.792431833,10.055,12,6.336666667
D7937,10,0,1,0,0,1,0,0,0,0,2,0,0.25,129.005,3,1.2319614,-0.416,4,-2.25
D7938,13,0,1,1,0,1,1,0,0,0,0,0,0,122.0553846,3,-0.889491846,-1.162307692,5.2,-0.535384615
D7939,13,0,3,1,1,2,0,0,1,-0.125,2,0,0.125,115.5476923,3,-4.507861692,-4.060769231,5.2,0.372307692
D7940,5,0,0,0,0,0,0,0,0,0,0,0,0,167.92,3,-11.1345282,-10.452,2,-8.92
D7941,7,1,2,3,0,0,0,0,1,0.25,0,1,-0.125,151.3871429,3,-2.388005286,-3.8,2.8,-6.117142857
D7942,9,0,1,1,0,0,0,1,0,0,0,1,-0.25,122.5,3,-0.142093,-1.753333333,3.6,-1.591111111
D7943,10,0,0,3,1,0,0,0,0,0,1,0,0.03125,112.085,10.74596669,0.6439763,-0.887,12,0.11
D7944,9,0,0,2,1,0,0,0,0,0,1,0,0.25,150.7,3,-3.408676889,-4.37,3.6,-5.524444444
D7945,19,0,0,1,1,1,0,0,0,0,4,1,0.4125,129.6657895,3,-0.027942105,1.952105263,7.6,-0.106315789
D7946,17,0,1,1,0,1,0,0,0,0,1,0,0.125,129.8623529,3,0.444194353,1.477058824,6.8,-0.630588235
D7947,5,0,0,1,0,0,0,0,0,0,0,0,0,184.84,3,-7.6066176,-7.626,2,-11.28
D7948,26,0,2,3,3,1,0,0,0,0,4,0,0.871583333,82.82961538,8.477225575,5.902183346,9.866538462,11.93846154,8.165384615
D7949,11,0,0,2,0,1,0,0,0,0,1,0,0.583333333,118.7609091,3,-0.316471818,-1.371818182,4.4,-0.572727273
D7950,17,0,1,4,2,1,0,0,0,0,2,2,-0.075,109.9564706,3,1.135941529,2.031176471,6.8,2.145882353
D7951,11,0,1,2,0,1,0,0,0,0,0,0,0,95.68818182,8.477225575,3.959783455,2.053636364,8.036363636,2.645454545
D7952,13,0,1,1,0,1,0,0,0,0,0,0,0,109.04,8.477225575,-0.437195615,-0.8,8.276923077,1.28
D7953,11,0,1,3,0,0,0,0,0,0,2,0,0.791666667,95.68818182,8.477225575,0.752592,-0.515454545,8.036363636,2.645454545
D7954,30,1,0,2,1,2,0,1,0,0,3,2,0.22575,97.425,3,-0.127468833,6.915,12,7.123333333
D7955,17,14,0,11,0,0,0,0,0,0,2,0,0.416666667,189.58,3,1.135941529,2.031176471,6.8,-8.96
D7956,13,0,1,3,1,1,0,0,0,0,1,0,0.083333333,128.5630769,3,-2.246380538,-2.249230769,5.2,-1.443076923
D7957,13,10,0,10,0,0,0,0,0,0,2,0,0.229166667,193.64,3,9.965617692,7.533076923,5.2,-10.52
D7958,23,19,0,19,2,1,2,0,0,0,3,0,1.25,183.49,3,2.086219696,5.428695652,9.2,-6.62
D7959,11,0,1,0,0,0,1,0,0,0,4,1,0.740131579,118.7609091,3,2.890719636,1.197272727,4.4,-0.572727273
D7960,10,0,1,0,0,0,0,0,0,0,1,1,0,112.085,3,-1.7079641,-2.771,4,0.11
D7961,16,0,0,2,0,1,2,0,0,0,2,1,0.541666667,79.5575,12.48683298,4.39943225,4.2325,13.9,6.1375
D7962,19,0,1,2,0,1,2,0,0,0,2,1,0.416666667,98.49736842,3,2.757250474,4.183157895,7.6,4.241052632
D7963,8,0,0,1,0,0,0,0,1,-0.475,0,1,-0.1875,177.565,3,-5.534567875,-6.24375,3.2,-9.52
D7964,10,0,1,1,0,0,0,0,1,-0.475,0,0,0,145.925,3,0.6439763,-0.887,4,-4.61
D7965,12,0,0,1,0,0,1,0,1,-0.475,1,0,0.208333333,138.255,8.477225575,1.333092667,0.27,8.133333333,-3.043333333
D7966,18,0,0,1,1,0,0,0,1,-0.475,1,0,0.0625,71.065,12.48683298,7.381495778,7.456666667,13.86666667,7.818888889
D7967,10,0,0,1,0,0,0,0,1,-0.475,0,0,0,-40.195,10.74596669,42.9789035,33.025,12,21.35
D7968,10,3,5,4,0,0,0,0,1,-0.475,0,0,0,137.465,8.477225575,9.4637528,6.178,8,-3.43
D7969,16,0,0,0,0,0,0,0,0,0,0,1,-0.078125,95.42,8.477225575,6.236885687,5.704375,8.9,3.925
D7970,19,0,1,1,0,0,0,0,1,-0.475,0,1,-0.25,94.04473684,8.477225575,5.851908895,6.662105263,9.705263158,4.862105263
D7971,10,0,0,0,0,0,0,0,0,0,0,0,0,154.385,3,3.5839018,1.468,4,-5.79
